elbow_angle,shoulder_angle,hip_angle,knee_angle,label
103.05626703830825,22.288439526279127,144.3508257432234,55.289856705058995,bicep_curl
89.27086873235208,22.603941578643727,146.49902928189246,57.795285640280945,bicep_curl
65.9200277086547,18.71255691576056,145.74026828159887,58.29649962970201,bicep_curl
58.25557940889411,17.373351806972313,148.32733781836018,61.6498934529852,bicep_curl
44.948984497462085,17.501935922831795,159.06455283132678,71.56951224392468,bicep_curl
42.61117654852482,16.7079389943252,161.15065158207463,73.82898133910932,bicep_curl
47.391363973212215,18.085780648191612,160.79115143614052,72.58641039185503,bicep_curl
45.63806146850365,19.68156502445264,159.29294127396795,70.9595262567342,bicep_curl
62.64545542632709,19.059556428603226,160.8920518469507,109.23866628119197,bicep_curl
74.1488664616505,17.947509645427658,156.8442960864142,67.9099614497031,bicep_curl
95.2447646794021,20.16320024823887,156.2304215854784,7.266255363830591,bicep_curl
102.39120918961879,17.934835977743944,152.39254221872332,1.1131339524853578,bicep_curl
111.49408100232336,20.25445527940031,147.2890653192254,56.523085527277296,bicep_curl
124.99856375008366,8.488147446616791,153.74415788430966,62.974275365532165,bicep_curl
129.77348786818425,11.527054341410649,146.85915975473318,56.49100801345055,bicep_curl
131.14707430914564,10.821899840638403,141.62872326509532,52.22279010492245,bicep_curl
141.7372549034665,10.72282629821584,167.74455064778948,54.26421432702702,bicep_curl
152.5094810966457,10.411420369503949,161.9705291783805,71.52818999618154,bicep_curl
162.3694106844566,14.332573616466261,154.63654748794823,64.02759174723093,bicep_curl
164.6665055711517,16.09206252499844,157.68401563423535,65.97472070385376,bicep_curl
160.91886552214316,14.474402367469079,160.78969178428017,69.4601305973882,bicep_curl
156.3417696701324,13.90479625017338,155.58994821130042,65.81126885983915,bicep_curl
140.20048496074833,13.817752402151557,146.57078468686302,57.27569842815842,bicep_curl
128.84286217186514,9.72219628606723,147.61324308670342,55.98799570470017,bicep_curl
123.14721149601945,5.453988391304365,151.26493426869695,59.91230246605428,bicep_curl
99.308844538544,21.11961987333112,160.38587938392007,56.40406583690083,bicep_curl
84.53119633965456,20.428320537081593,149.9648033586938,58.53996859017347,bicep_curl
67.93012973051533,14.221917755526825,151.78204975293013,29.517387076529477,bicep_curl
60.32754555740411,15.07420393511573,155.91874447319344,36.315268981585966,bicep_curl
47.52035207562958,12.844013418163966,167.8028765184579,73.4441626806461,bicep_curl
46.35443969499589,18.21109586681493,165.65465604697954,71.85119898190949,bicep_curl
68.14313811127236,18.00933041135925,155.28929251403562,31.782428865340016,bicep_curl
76.70899476715846,19.840457808811863,156.3681678080218,9.165944659657024,bicep_curl
88.9290988834029,22.6313308789657,152.42467571219277,105.0247371303404,bicep_curl
104.16687030123411,16.40520154358667,147.85876717513392,125.62372797553502,bicep_curl
133.10941672122198,11.901266206544042,148.55136682674748,124.38558294619264,bicep_curl
128.732480827745,17.095897924537542,143.27670591030886,129.27668040079402,bicep_curl
151.60622474789784,21.537343025566503,151.0192505254531,59.281560139539174,bicep_curl
163.96414324631147,17.415986346616688,170.15162205648562,78.01289620655574,bicep_curl
169.7869625675576,16.840393723249303,168.77905904275704,78.72031678122596,bicep_curl
172.34233270933353,18.36716456580345,164.70492103942132,74.76707617211663,bicep_curl
174.69610688605297,19.78314993153878,167.84805449836108,77.5364323056702,bicep_curl
171.44700874395258,16.39549255874184,168.2496826589315,78.19551696465635,bicep_curl
172.50233098201815,17.292505363094172,167.2873249908031,77.0486285089692,bicep_curl
169.96732903505776,18.632561811231106,178.5685465389066,86.3752582476968,bicep_curl
164.83200558507878,16.638013248155172,150.90710378391978,122.35190628515545,bicep_curl
134.50624953980994,22.043582884518255,155.42752729756901,63.09711629968973,bicep_curl
113.87356368552932,10.497694281435031,150.06142444255042,58.155095735882156,bicep_curl
101.30097409081542,27.07767327083645,153.72539746807817,61.438973246828276,bicep_curl
95.59221520377098,18.90709296147192,152.32431302946924,120.1902988485084,bicep_curl
70.31879149280425,13.817412375573168,154.4641303076017,30.316637650951407,bicep_curl
56.21070433351154,13.557147046091327,160.59890031547832,19.892874387467867,bicep_curl
50.11271409615643,13.164053317957944,164.08716025212144,110.56188386691161,bicep_curl
31.810739268892693,9.141687676522805,165.60877988617958,29.40391332255781,bicep_curl
41.64186316481625,11.923359311731948,166.52661614269087,72.27035693379675,bicep_curl
48.07025724111246,14.277674468415164,163.91052699128787,69.68572458175585,bicep_curl
67.0166997988423,20.10539291907211,158.5321730976696,64.36861549549445,bicep_curl
72.94286559629204,18.966248700637458,154.2089229701034,61.60933845491834,bicep_curl
91.78345318704957,21.516285577209395,156.0980468574094,62.71319903802552,bicep_curl
108.74777507842126,16.58657539531547,145.3089948068914,128.76313261215677,bicep_curl
93.60796127927247,19.02742492892102,149.31336882717287,124.26712345547458,bicep_curl
114.02591751594295,12.654668671946983,156.58254639077734,117.50201990581391,bicep_curl
132.37733203032315,10.855423187321177,148.60225289616946,69.83045977099952,bicep_curl
149.7238505333097,19.470937980580402,157.73182697654198,29.15260138102144,bicep_curl
167.1741695310479,16.150083831023988,154.79208182324888,29.541633571555717,bicep_curl
171.64897446164863,21.243178512476042,167.36907002092548,73.90053444976898,bicep_curl
168.8231676727261,18.168582404183255,155.29715844380902,63.29789013597403,bicep_curl
171.48930482144775,17.129643879819618,160.68218100007635,68.4002714474294,bicep_curl
175.05858879694026,19.385753248036032,170.42230275654512,79.09351726095402,bicep_curl
172.8552841178036,17.64851983286499,166.6863637869806,76.29790780847976,bicep_curl
171.9160509412552,17.659224524850586,163.01971840089024,71.03679521792202,bicep_curl
173.26385509622392,21.543734750794044,168.66751189750534,75.23681619645048,bicep_curl
164.9063901706628,18.498133549252817,158.7243559341245,59.401063030638944,bicep_curl
142.46668770740624,14.80148779089147,150.65885729516185,122.70001583158566,bicep_curl
144.42168825296645,8.044477629084037,151.77025031903545,76.1134120874492,bicep_curl
116.65507940260537,12.343879272975396,148.08722365277615,55.87285645763433,bicep_curl
95.85157990512687,15.097614446483272,153.43957756752152,19.706948627617688,bicep_curl
79.21850887949489,11.474725398350536,157.28698387508993,31.044165979942157,bicep_curl
72.68288120432962,12.969145242284311,167.8912758647729,73.26516654593094,bicep_curl
62.549897220339226,13.488155944465795,172.41207033842477,18.35521514679391,bicep_curl
74.01460858355078,9.706331809167972,168.01797694457076,17.883194820880085,bicep_curl
73.80655187651439,11.348714611731817,155.76728174428985,5.470174754306415,bicep_curl
98.40276527598253,19.095522876873314,155.72565722351615,17.49666233131742,bicep_curl
100.12077739668605,17.64889686170368,146.54739871650912,126.16629022146898,bicep_curl
128.25688486582249,18.92382346073769,147.98985684376024,125.60065373658765,bicep_curl
155.4807376718226,22.320586274010523,157.373943991002,115.44083604514597,bicep_curl
165.2769681368359,18.903877056536043,165.7972626087223,74.07834653656299,bicep_curl
168.53304800827195,15.895393397111558,175.4820569990753,84.23710624983464,bicep_curl
175.89783309658006,17.69457923922553,164.18253014416175,72.27859418714746,bicep_curl
172.26389765270488,14.180281123113433,174.25505797829263,84.36386858026678,bicep_curl
170.2295171231133,10.862787580545959,174.43534593504853,96.85793046038827,bicep_curl
177.22131737039604,17.183556011954945,158.60800120155258,112.06537858017722,bicep_curl
165.55798601337787,19.31582374672137,157.94303124330213,115.57799267803526,bicep_curl
146.01260211013036,18.076302378845032,155.4917775215682,115.33122390649899,bicep_curl
108.39149947057851,2.814492733507209,152.98732696860523,61.84270232663988,bicep_curl
95.31919118649785,18.682550098374165,148.44287717448077,56.78432243158678,bicep_curl
80.83265317485308,16.280121639815494,150.53233152684905,59.466856748949425,bicep_curl
71.27575385433241,12.257145930666656,156.9381778165233,1.2323387629473301,bicep_curl
34.00366225616359,8.169151740242489,168.17612272488526,50.013383288090324,bicep_curl
39.317188859380046,10.81855632231912,168.68776173666174,46.80559861324551,bicep_curl
44.99926041193004,6.694369675564307,169.36145055461222,54.49575533737729,bicep_curl
71.73337814545457,14.057391650399826,160.3620359609344,67.15826639904425,bicep_curl
71.27269554312586,10.29211495481433,154.90260683247084,16.694319758487982,bicep_curl
101.02219718707384,14.461614441674532,148.53708878551808,123.55375551321433,bicep_curl
155.16645608038573,5.067987537887235,167.5699168796745,51.740011754395496,bicep_curl
148.0316902441809,17.58054000592265,166.17385978622193,33.47077065172654,bicep_curl
165.52980909383604,18.07833897517397,171.68797970276333,77.56387041494419,bicep_curl
169.01910333382187,19.147007596151223,175.36339316012757,92.1997963419136,bicep_curl
172.53767220492637,14.672030653596877,170.32776596968037,78.43824857080345,bicep_curl
172.95081917239702,15.0268839092136,173.67594574961112,82.61353414404407,bicep_curl
173.20560612439763,14.143527348659147,176.10193790743614,84.91844074492728,bicep_curl
178.2103061441444,18.164016914481113,165.3756292618202,106.39586498874306,bicep_curl
176.7361205923713,18.656132696858634,167.39295782390954,76.60233224730138,bicep_curl
167.10087225763172,19.627628058539216,161.12736531324833,68.60920079998026,bicep_curl
137.47357221694526,7.354918633325604,162.8771400764882,110.68647884252974,bicep_curl
104.21671443178187,10.466703501901568,148.0645651825094,57.3121126659784,bicep_curl
97.7006840624945,17.478743508998996,142.92308495526947,52.46173555048156,bicep_curl
78.09718376526541,12.763104454322152,155.03968357688154,10.639328788873991,bicep_curl
72.08949519581242,12.812523684413836,156.48108593292227,63.63006442466764,bicep_curl
58.364585748519495,8.344749776024035,165.7471035303059,35.539708034560746,bicep_curl
53.85624635624731,8.969680201169748,165.16187696625516,37.56171860506374,bicep_curl
